node1	node2	node1_OG	node2_OG	combined_score
A0A1L8HMU9	rack1-2	14135	14102	0.899
A0A1L8HMU9	Rpl9.L	14135	12796	0.916
A0A1L8HMU9	rpl12	14135	13480	0.917
A0A1L8HMU9	rpl17-2	14135	13096	0.920
A0A1L8HMU9	rpl17	14135	13096	0.920
A0A1L8HMU9	eif5a	14135	13169	0.920
A0A1L8HMU9	MGC82136	14135	12097	0.920
A0A1L8HMU9	rpl15-2	14135	12792	0.922
A0A1L8HMU9	rps3a-2	14135	12881	0.923
A0A1L8HMU9	rps18	14135	12893	0.931
A0A1L8HMU9	rpl4-2	14135	12787	0.947
A0A1L8HMU9	rpsa-2	14135	12951	0.948
A0A1L8HMU9	rplp0	14135	12888	0.951
A0A1L8HMU9	rplp0-2	14135	12888	0.951
A0A1L8HQW9	A0A1L8I1A9	9434	9434	0.802
A0A1L8HQX6	chsy1	13686	13686	0.655
A0A1L8HQX6	chsy1-2	13686	13686	0.655
A0A1L8HS12	A0A1L8EJU1	14135	12893	0.931
A0A1L8HS12	A0A1L8EJX0	14135	13839	0.863
A0A1L8HS12	ahcy	14135	13658	0.450
A0A1L8HS12	ahcy-2	14135	13658	0.450
A0A1L8HS12	Rpl7a.S	14135	12538	0.988
A0A1L8HS12	A0A1L8FFL0	14135	12945	0.830
A0A1L8HS12	Rpl18.L	14135	12587	0.909
A0A1L8HS12	Rpl18.S	14135	12587	0.909
A0A1L8HS12	rpl15	14135	12792	0.922
A0A1L8HS12	A0A1L8FTA2	14135	13095	0.884
A0A1L8HS12	eif3e	14135	11316	0.491
A0A1L8HS12	rps20	14135	12097	0.920
A0A1L8HS12	A0A1L8G3I3	14135	14203	0.624
A0A1L8HS12	A0A1L8G435	14135	13169	0.893
A0A1L8HS12	A0A1L8G5I7	14135	12688	0.847
A0A1L8HS12	A0A1L8GBF9	14135	12479	0.858
A0A1L8HS12	rps13	14135	12120	0.884
A0A1L8HS12	A0A1L8GHL2	14135	12682	0.909
A0A1L8HS12	rpsa	14135	12951	0.948
A0A1L8HS12	ddx56	14135	14303	0.429
A0A1L8HS12	Rpl18a.S	14135	12475	0.909
A0A1L8HS12	A0A1L8GYF6	14135	12475	0.909
A0A1L8HS12	rpl4	14135	12787	0.947
A0A1L8HS12	Ddx56.L	14135	14303	0.429
A0A1L8HS12	rpl8	14135	13621	0.946
A0A1L8HS12	A0A1L8H816	14135	10698	0.781
A0A1L8HS12	A0A1L8HF43	14135	13621	0.946
A0A1L8HS12	mrps15	14135	10698	0.781
A0A1L8HS12	ak2	14135	14119	0.476
A0A1L8HS12	A0A1L8HHN1	14135	12477	0.642
A0A1L8HS12	A0A1L8HL68	14135	12796	0.916
A0A1L8HS12	rps3a	14135	12881	0.923
A0A1L8HS12	AK2	14135	14119	0.476
A0A1L8HS12	abce1	14135	13967	0.504
A0A1L8HS12	abce1-2	14135	13967	0.504
A0A1L8HS12	MGC80700	14135	12945	0.830
A0A1L8HS12	rpl21	14135	12945	0.830
A0A1L8HS12	rps14	14135	12688	0.847
A0A1L8HS12	A0A310U0K2	14135	13839	0.863
A0A1L8HS12	rps13-2	14135	12120	0.884
A0A1L8HS12	rack1-2	14135	14102	0.899
A0A1L8HS12	Rpl9.L	14135	12796	0.916
A0A1L8HS12	rpl12	14135	13480	0.917
A0A1L8HS12	rpl17-2	14135	13096	0.920
A0A1L8HS12	rpl17	14135	13096	0.920
A0A1L8HS12	MGC82136	14135	12097	0.920
A0A1L8HS12	eif5a	14135	13169	0.920
A0A1L8HS12	rpl15-2	14135	12792	0.922
A0A1L8HS12	rps3a-2	14135	12881	0.923
A0A1L8HS12	rps18	14135	12893	0.931
A0A1L8HS12	rpl4-2	14135	12787	0.947
A0A1L8HS12	rpsa-2	14135	12951	0.948
A0A1L8HS12	rplp0	14135	12888	0.951
A0A1L8HS12	rplp0-2	14135	12888	0.951
A0A1L8HUK7	bmp2	14082	14212	0.719
A0A1L8HUK7	Bmp2.L	14082	14212	0.719
A0A1L8HUK7	Smad9.S	14082	14082	0.811
A0A1L8HUK7	Smad8c	14082	14082	0.811
A0A1L8HUK7	bmp4	14082	14212	0.680
A0A1L8HUK7	bmp4-2	14082	14212	0.700
A0A1L8I1A9	A0A1L8HQW9	9434	9434	0.802
A0A1L8I2U3	A0A1L8EJU1	14135	12893	0.931
A0A1L8I2U3	A0A1L8EJX0	14135	13839	0.863
A0A1L8I2U3	ahcy	14135	13658	0.450
A0A1L8I2U3	ahcy-2	14135	13658	0.450
A0A1L8I2U3	Rpl7a.S	14135	12538	0.988
A0A1L8I2U3	A0A1L8FFL0	14135	12945	0.830
A0A1L8I2U3	Rpl18.L	14135	12587	0.909
A0A1L8I2U3	Rpl18.S	14135	12587	0.909
A0A1L8I2U3	rpl15	14135	12792	0.922
A0A1L8I2U3	A0A1L8FTA2	14135	13095	0.884
A0A1L8I2U3	eif3e	14135	11316	0.491
A0A1L8I2U3	rps20	14135	12097	0.920
A0A1L8I2U3	A0A1L8G3I3	14135	14203	0.624
A0A1L8I2U3	A0A1L8G435	14135	13169	0.893
A0A1L8I2U3	A0A1L8G5I7	14135	12688	0.847
A0A1L8I2U3	A0A1L8GBF9	14135	12479	0.858
A0A1L8I2U3	rps13	14135	12120	0.884
A0A1L8I2U3	A0A1L8GHL2	14135	12682	0.909
A0A1L8I2U3	rpsa	14135	12951	0.948
A0A1L8I2U3	ddx56	14135	14303	0.429
A0A1L8I2U3	Rpl18a.S	14135	12475	0.909
A0A1L8I2U3	A0A1L8GYF6	14135	12475	0.909
A0A1L8I2U3	rpl4	14135	12787	0.947
A0A1L8I2U3	Ddx56.L	14135	14303	0.429
A0A1L8I2U3	rpl8	14135	13621	0.946
A0A1L8I2U3	A0A1L8H816	14135	10698	0.781
A0A1L8I2U3	A0A1L8HF43	14135	13621	0.946
A0A1L8I2U3	mrps15	14135	10698	0.781
A0A1L8I2U3	ak2	14135	14119	0.476
A0A1L8I2U3	A0A1L8HHN1	14135	12477	0.642
A0A1L8I2U3	A0A1L8HL68	14135	12796	0.916
A0A1L8I2U3	rps3a	14135	12881	0.923
A0A1L8I2U3	Rpl9.L	14135	12796	0.916
A0A1L8I2U3	rps3a-2	14135	12881	0.923
A0A1L8I2U3	abce1	14135	13967	0.504
A0A1L8I2U3	rplp0	14135	12888	0.951
A0A1L8I2U3	AK2	14135	14119	0.476
A0A1L8I2U3	abce1-2	14135	13967	0.504
A0A1L8I2U3	MGC80700	14135	12945	0.830
A0A1L8I2U3	rpl21	14135	12945	0.830
A0A1L8I2U3	rps14	14135	12688	0.847
A0A1L8I2U3	A0A310U0K2	14135	13839	0.863
A0A1L8I2U3	rps13-2	14135	12120	0.884
A0A1L8I2U3	rack1-2	14135	14102	0.899
A0A1L8I2U3	rpl12	14135	13480	0.917
A0A1L8I2U3	MGC82136	14135	12097	0.920
A0A1L8I2U3	eif5a	14135	13169	0.920
A0A1L8I2U3	rpl17-2	14135	13096	0.920
A0A1L8I2U3	rpl17	14135	13096	0.920
A0A1L8I2U3	rpl15-2	14135	12792	0.922
A0A1L8I2U3	rps18	14135	12893	0.931
A0A1L8I2U3	rpl4-2	14135	12787	0.947
A0A1L8I2U3	rpsa-2	14135	12951	0.948
A0A1L8I2U3	rplp0-2	14135	12888	0.951
A0A310U0K2	A0A1L8EJU1	13839	12893	0.996
A0A310U0K2	Csnk1d.S	13839	14325	0.650
A0A310U0K2	Rpl7a.S	13839	12538	0.997
A0A310U0K2	A0A1L8FFL0	13839	12945	0.983
A0A310U0K2	Rpl18.L	13839	12587	0.991
A0A310U0K2	Rpl18.S	13839	12587	0.991
A0A310U0K2	rpl15	13839	12792	0.989
A0A310U0K2	A0A1L8FTA2	13839	13095	0.986
A0A310U0K2	eif3e	13839	11316	0.914
A0A310U0K2	rps20	13839	12097	0.996
A0A310U0K2	A0A1L8G3I3	13839	14203	0.612
A0A310U0K2	A0A1L8G435	13839	13169	0.787
A0A310U0K2	A0A1L8G5I7	13839	12688	0.991
A0A310U0K2	A0A1L8GBF9	13839	12479	0.996
A0A310U0K2	rps13	13839	12120	0.996
A0A310U0K2	A0A1L8GH49	13839	14325	0.650
A0A310U0K2	A0A1L8GHL2	13839	12682	0.992
A0A310U0K2	rpsa	13839	12951	0.996
A0A310U0K2	Rpl18a.S	13839	12475	0.988
A0A310U0K2	A0A1L8GYF6	13839	12475	0.988
A0A310U0K2	rpl4	13839	12787	0.990
A0A310U0K2	rpl8	13839	13621	0.990
A0A310U0K2	A0A1L8H816	13839	10698	0.761
A0A310U0K2	A0A1L8HF43	13839	13621	0.990
A0A310U0K2	mrps15	13839	10698	0.761
A0A310U0K2	A0A1L8HHN1	13839	12477	0.906
A0A310U0K2	A0A1L8HL68	13839	12796	0.990
A0A310U0K2	rps3a	13839	12881	0.996
A0A310U0K2	A0A1L8HMU9	13839	14135	0.863
A0A310U0K2	A0A1L8HS12	13839	14135	0.863
A0A310U0K2	Rpl9.L	13839	12796	0.990
A0A310U0K2	rps3a-2	13839	12881	0.996
A0A310U0K2	abce1	13839	13967	0.891
A0A310U0K2	rplp0	13839	12888	0.994
A0A310U0K2	A0A1L8I2U3	13839	14135	0.863
A0A310U0K2	rpl17	13839	13096	0.991
A0A310U0K2	csnk1e	13839	14325	0.650
A0A310U0K2	eif5a	13839	13169	0.787
A0A310U0K2	eef2.1	13839	14135	0.863
A0A310U0K2	abce1-2	13839	13967	0.891
A0A310U0K2	utp11	13839	11094	0.937
A0A310U0K2	rack1-2	13839	14102	0.943
A0A310U0K2	MGC80700	13839	12945	0.983
A0A310U0K2	rpl21	13839	12945	0.983
A0A310U0K2	rpl15-2	13839	12792	0.989
A0A310U0K2	rpl12	13839	13480	0.989
A0A310U0K2	rpl4-2	13839	12787	0.990
A0A310U0K2	rps14	13839	12688	0.991
A0A310U0K2	rpl17-2	13839	13096	0.991
A0A310U0K2	rplp0-2	13839	12888	0.994
A0A310U0K2	rps13-2	13839	12120	0.996
A0A310U0K2	MGC82136	13839	12097	0.996
A0A310U0K2	rpsa-2	13839	12951	0.996
A0A310U0K2	rps18	13839	12893	0.996
A0A310U4I1	Llgl1.S	14328	13626	0.967
A0A310U4I1	A0A1L8EYQ3	14328	13626	0.967
A0A310U4I1	rhogl.1	14328	14315	0.407
A0A310U4I1	rhogl.1-2	14328	14315	0.407
A0A310U7C2	Psmc6.S	13817	14298	0.426
A0A310U7C2	Psmd8.S	13817	12302	0.409
A0A310U7C2	Psmd8.L	13817	12302	0.409
A0A310U7C2	psmc6	13817	14298	0.426
A0A310U7C2	A0A1L8FDD6	13817	12433	0.401
A0A310U7C2	Psmd13.S	13817	11424	0.490
A0A310U7C2	A0A1L8GT60	13817	12609	0.711
A0A310U7C2	A0A1L8H042	13817	12609	0.711
A0A310U7C2	Psmb2.S	13817	14254	0.461
A0A310U7C2	psmb2	13817	14254	0.461
A0A310UDZ1	Psmc6.S	13817	14298	0.426
A0A310UDZ1	Psmd8.S	13817	12302	0.409
A0A310UDZ1	Psmd8.L	13817	12302	0.409
A0A310UDZ1	psmc6	13817	14298	0.426
A0A310UDZ1	A0A1L8FDD6	13817	12433	0.401
A0A310UDZ1	Psmd13.S	13817	11424	0.490
A0A310UDZ1	A0A1L8GT60	13817	12609	0.711
A0A310UDZ1	A0A1L8H042	13817	12609	0.711
A0A310UDZ1	Psmb2.S	13817	14254	0.461
A0A310UDZ1	psmb2	13817	14254	0.461
AK2	A0A1L8EJU1	14119	12893	0.653
AK2	A0A1L8FTA2	14119	13095	0.468
AK2	rps20	14119	12097	0.607
AK2	A0A1L8G435	14119	13169	0.446
AK2	A0A1L8G5I7	14119	12688	0.506
AK2	rpl4	14119	12787	0.530
AK2	rpl8	14119	13621	0.607
AK2	A0A1L8HF43	14119	13621	0.607
AK2	A0A1L8HL68	14119	12796	0.513
AK2	A0A1L8HMU9	14119	14135	0.476
AK2	A0A1L8HS12	14119	14135	0.476
AK2	Rpl9.L	14119	12796	0.513
AK2	rplp0	14119	12888	0.494
AK2	A0A1L8I2U3	14119	14135	0.476
AK2	rpl17	14119	13096	0.557
AK2	eif5a	14119	13169	0.446
AK2	eef2.1	14119	14135	0.476
AK2	rplp0-2	14119	12888	0.494
AK2	rps14	14119	12688	0.506
AK2	rpl4-2	14119	12787	0.530
AK2	MGC82136	14119	12097	0.542
AK2	rpl17-2	14119	13096	0.557
AK2	rps18	14119	12893	0.653
Abcf2.L	A0A1L8EJU1	13967	12893	0.778
Abcf2.L	Rpl7a.S	13967	12538	0.796
Abcf2.L	A0A1L8FFL0	13967	12945	0.487
Abcf2.L	Rpl18.L	13967	12587	0.629
Abcf2.L	Rpl18.S	13967	12587	0.629
Abcf2.L	rpl21	13967	12945	0.487
Abcf2.L	MGC80700	13967	12945	0.509
Abcf2.L	rpl15	13967	12792	0.513
Abcf2.L	rpl15-2	13967	12792	0.517
Abcf2.L	Rpl18a.S	13967	12475	0.562
Abcf2.L	A0A1L8GYF6	13967	12475	0.562
Abcf2.L	A0A1L8G5I7	13967	12688	0.574
Abcf2.L	rps14	13967	12688	0.577
Abcf2.L	A0A1L8G435	13967	13169	0.580
Abcf2.L	rpsa	13967	12951	0.586
Abcf2.L	eif5a	13967	13169	0.591
Abcf2.L	abcc5	13967	14316	0.620
Abcf2.L	rpsa-2	13967	12951	0.623
Abcf2.L	A0A1L8GHL2	13967	12682	0.634
Abcf2.L	A0A1L8HL68	13967	12796	0.671
Abcf2.L	A0A1L8FTA2	13967	13095	0.672
Abcf2.L	Rpl9.L	13967	12796	0.681
Abcf2.L	rps13-2	13967	12120	0.700
Abcf2.L	A0A1L8H816	13967	10698	0.700
Abcf2.L	rps13	13967	12120	0.700
Abcf2.L	mrps15	13967	10698	0.700
Abcf2.L	A0A1L8HF43	13967	13621	0.707
Abcf2.L	MGC82136	13967	12097	0.711
Abcf2.L	rps20	13967	12097	0.711
Abcf2.L	rpl8	13967	13621	0.724
Abcf2.L	rpl17	13967	13096	0.725
Abcf2.L	rpl4-2	13967	12787	0.727
Abcf2.L	rpl12	13967	13480	0.733
Abcf2.L	rpl4	13967	12787	0.736
Abcf2.L	rpl17-2	13967	13096	0.740
Abcf2.L	rps18	13967	12893	0.784
Abcf2.L	rplp0	13967	12888	0.806
Abcf2.L	rplp0-2	13967	12888	0.810
Abcf2.L	abce1	13967	13967	0.975
Abcf2.L	abce1-2	13967	13967	0.976
Arih2.S	uba3-2	13985	12158	0.412
Arih2.S	uba3	13985	12158	0.412
Arih2.S	ube2l3	13985	14294	0.789
Azin1.L	Psmc6.S	13817	14298	0.434
Azin1.L	Psmd8.S	13817	12302	0.409
Azin1.L	Psmd8.L	13817	12302	0.409
Azin1.L	psmc6	13817	14298	0.434
Azin1.L	A0A1L8FDD6	13817	12433	0.401
Azin1.L	psmb2	13817	14254	0.461
Azin1.L	Psmb2.S	13817	14254	0.461
Azin1.L	Psmd13.S	13817	11424	0.490
Azin1.L	Azin2.S	13817	13817	0.493
Azin1.L	odc1-2	13817	13817	0.495
Azin1.L	odc1	13817	13817	0.495
Azin1.L	psmb5	13817	14254	0.496
Azin1.L	psmb5-2	13817	14254	0.496
Azin1.L	A0A1L8HFR2	13817	13817	0.509
Azin1.L	A0A1L8GT60	13817	12609	0.848
Azin1.L	A0A1L8H042	13817	12609	0.848
Azin2.S	Psmc6.S	13817	14298	0.426
Azin2.S	Psmd8.S	13817	12302	0.418
Azin2.S	Psmd8.L	13817	12302	0.418
Azin2.S	psmc6	13817	14298	0.426
Azin2.S	A0A1L8FDD6	13817	12433	0.401
Azin2.S	A0A1L8FTN8	13817	13817	0.498
Azin2.S	Azin1.L	13817	13817	0.493
Azin2.S	Psmd13.S	13817	11424	0.490
Azin2.S	A0A1L8GT60	13817	12609	0.773
Azin2.S	A0A1L8H042	13817	12609	0.773
Azin2.S	Psmb2.S	13817	14254	0.462
Azin2.S	psmb2	13817	14254	0.462
B7ZQZ7_XENLA	csde1	11177	11219	0.524
B7ZQZ7_XENLA	g3bp2	11177	12613	0.901
B7ZQZ7_XENLA	g3bp2-2	11177	12613	0.901
B7ZQZ7_XENLA	g3bp1	11177	12613	0.985
B7ZQZ7_XENLA	g3bp1-2	11177	12613	0.986
Bcar1.L	A0A1L8ELU3	12813	14326	0.597
Bcar1.L	A0A1L8ELV0	12813	14326	0.597
Bcar1.L	A0A1L8ELV2	12813	14326	0.597
Bcar1.L	A0A1L8ET48	12813	14326	0.597
Bcar1.L	actr3-b	12813	14272	0.653
Bcar1.L	Itgav.L	12813	14101	0.774
Bcar1.L	A0A1L8F383	12813	13580	0.424
Bcar1.L	itgb1	12813	13910	0.794
Bcar1.L	itga8	12813	14101	0.781
Bcar1.L	Itgb1.L	12813	13910	0.794
Bcar1.L	itga8-2	12813	14101	0.781
Bcar1.L	frk	12813	14326	0.528
Bcar1.L	A0A1L8G4B9	12813	13571	0.528
Bcar1.L	A0A1L8G4C9	12813	13580	0.424
Bcar1.L	frk-2	12813	14326	0.528
Bcar1.L	A0A1L8GAZ8	12813	13580	0.424
Bcar1.L	bcar1	12813	12813	0.900
Bcar1.L	bcar3	12813	12181	0.833
Bcar1.L	A0A1L8HHM9	12813	13580	0.424
Bcar1.L	pls3	12813	13580	0.424
Bcar1.L	Lcp1.S	12813	13580	0.424
Bcar1.L	A0A1L8GYI4	12813	14321	0.454
Bcar1.L	pfn2	12813	13571	0.528
Bcar1.L	pfn1	12813	13571	0.528
Bcar1.L	arpc2-a	12813	11887	0.575
Bcar1.L	arpc2-b	12813	11887	0.575
Bcar1.L	actr3-a	12813	14272	0.653
Bcar1.L	Dctn2.S	12813	11802	0.698
Bcar1.L	Dctn2.L	12813	11802	0.698
Bcar1.L	itga5	12813	14101	0.764
Bcar1.L	Itga5.L	12813	14101	0.764
Bcar1.L	Bcar3.L	12813	12181	0.833
Bcar3.L	bcar1	12181	12813	0.833
Bcar3.L	Bcar1.L	12181	12813	0.833
Bicd1	Hook3.L	12845	12363	0.664
Bicd1	dync1li1	12845	12943	0.898
Bicd1	dync1li1-2	12845	12943	0.898
Bicd1	Dctn2.L	12845	11802	0.912
Bicd1	Dctn2.S	12845	11802	0.912
Bicd2.L	Hook3.L	12845	12363	0.923
Bicd2.L	dync1li1	12845	12943	0.940
Bicd2.L	dync1li1-2	12845	12943	0.940
Bicd2.L	Dctn2.L	12845	11802	0.950
Bicd2.L	Dctn2.S	12845	11802	0.950
Bmp2.L	wnt4	14212	14215	0.555
Bmp2.L	wnt4-2	14212	14215	0.555
Bmp2.L	jag1	14212	11452	0.451
Bmp2.L	bmp2	14212	14212	0.900
Bmp2.L	Jag1.L	14212	11452	0.451
Bmp2.L	A0A1L8HLT3	14212	14082	0.646
Bmp2.L	Smad8c	14212	14082	0.670
Bmp2.L	A0A1L8HUK7	14212	14082	0.719
Bmp2.L	Smad9.S	14212	14082	0.762
Bmp2.L	nog2-2	14212	12623	0.825
Bmp2.L	nog2	14212	12623	0.825
Brd7.L	bcl7b-2	10738	10736	0.715
Brd7.L	bcl7b	10738	10736	0.715
Brd7.L	bcl7a-2	10738	10736	0.808
Brd7.L	bcl7a	10738	10736	0.808
C1orf50.L	ahcy	11312	13658	0.906
C1orf50.L	ahcy-2	11312	13658	0.906
C1s.L	masp2	14322	14322	0.519
C1s.L	Ppp4r1.S	14322	11511	0.475
C1s.L	ppp4r1	14322	11511	0.475
CNN2	tuba4b	14011	14288	0.421
CNN2	actr3-b	14011	14272	0.401
CNN2	A0A1L8F1S1	14011	13930	0.584
CNN2	A0A1L8F383	14011	13580	0.413
CNN2	A0A1L8G4C9	14011	13580	0.440
CNN2	pxdn	14011	14237	0.411
CNN2	A0A1L8GAZ8	14011	13580	0.440
CNN2	pxdn-2	14011	14237	0.411
CNN2	calml4	14011	14323	0.765
CNN2	A0A1L8GTK8	14011	13930	0.585
CNN2	flnc	14011	13930	0.629
CNN2	calml4-2	14011	14323	0.765
CNN2	Lcp1.S	14011	13580	0.413
CNN2	nav1	14011	12706	0.444
CNN2	A0A1L8HHM9	14011	13580	0.413
CNN2	Flnb.L	14011	13930	0.584
CNN2	pls3	14011	13580	0.472
CNN2	actr3-a	14011	14272	0.401
Caprin1.S	csde1	11177	11219	0.484
Caprin1.S	g3bp2-2	11177	12613	0.901
Caprin1.S	g3bp2	11177	12613	0.901
Caprin1.S	g3bp1	11177	12613	0.981
Caprin1.S	g3bp1-2	11177	12613	0.991
Caprin2.L	g3bp1-2	11177	12613	0.691
Caprin2.L	g3bp2	11177	12613	0.691
Caprin2.L	g3bp1	11177	12613	0.691
Caprin2.L	g3bp2-2	11177	12613	0.691
Cass4.L	rasl11b-2	12813	14321	0.415
Cass4.L	rasl11b	12813	14321	0.415
Cass4.L	Lcp1.S	12813	13580	0.424
Cass4.L	A0A1L8G4C9	12813	13580	0.424
Cass4.L	A0A1L8GAZ8	12813	13580	0.424
Cass4.L	pls3	12813	13580	0.424
Cass4.L	A0A1L8F383	12813	13580	0.424
Cass4.L	A0A1L8HHM9	12813	13580	0.424
Cass4.L	A0A1L8GYI4	12813	14321	0.433
Cass4.L	A0A1L8G4B9	12813	13571	0.528
Cass4.L	pfn1	12813	13571	0.528
Cass4.L	pfn2	12813	13571	0.528
Cass4.L	arpc2-b	12813	11887	0.575
Cass4.L	arpc2-a	12813	11887	0.575
Cass4.L	actr3-b	12813	14272	0.653
Cass4.L	actr3-a	12813	14272	0.653
Cass4.L	Dctn2.S	12813	11802	0.698
Cass4.L	Dctn2.L	12813	11802	0.698
Cpm.S	Sort1.S	13850	13718	0.446
Cpm.S	efhd2	13850	14323	0.744
Cpm.S	ppp1r14a	13850	12848	0.796
Csnk1d.S	A0A1L8EJU1	14325	12893	0.659
Csnk1d.S	A0A1L8EJX0	14325	13839	0.650
Csnk1d.S	Jup.S	14325	13213	0.405
Csnk1d.S	jup	14325	13213	0.406
Csnk1d.S	mrps15	14325	10698	0.410
Csnk1d.S	A0A1L8H816	14325	10698	0.410
Csnk1d.S	A0A1L8G5I7	14325	12688	0.560
Csnk1d.S	rps14	14325	12688	0.560
Csnk1d.S	A0A310U0K2	14325	13839	0.650
Csnk1d.S	A0A1L8GBF9	14325	12479	0.659
Csnk1d.S	rps18	14325	12893	0.659
Csnk1d.S	rpsa-2	14325	12951	0.660
Csnk1d.S	rps13-2	14325	12120	0.660
Csnk1d.S	rpsa	14325	12951	0.660
Csnk1d.S	rps13	14325	12120	0.660
Csnk1d.S	rps3a	14325	12881	0.663
Csnk1d.S	rps3a-2	14325	12881	0.663
Csnk1d.S	rps20	14325	12097	0.721
Csnk1d.S	MGC82136	14325	12097	0.723
Cttn.S	ntn1	8456	14089	0.430
Cttn.S	ntn1-2	8456	14089	0.425
Cttn.S	actr3-b	8456	14272	0.960
Cttn.S	A0A1L8F1S1	8456	13930	0.405
Cttn.S	flnc	8456	13930	0.403
Cttn.S	A0A1L8GTK8	8456	13930	0.403
Cttn.S	Flnb.L	8456	13930	0.405
Cttn.S	actr3-a	8456	14272	0.966
Dctn2.L	Cass4.L	11802	12813	0.698
Dctn2.L	actr3-b	11802	14272	0.689
Dctn2.L	Bicd2.L	11802	12845	0.950
Dctn2.L	bcar1	11802	12813	0.698
Dctn2.L	Bcar1.L	11802	12813	0.698
Dctn2.L	A0A1L8GQG7	11802	12845	0.898
Dctn2.L	Bicd1	11802	12845	0.912
Dctn2.L	actr3-a	11802	14272	0.689
Dctn2.L	dync1li1	11802	12943	0.959
Dctn2.L	dync1li1-2	11802	12943	0.959
Dctn2.S	Cass4.L	11802	12813	0.698
Dctn2.S	actr3-b	11802	14272	0.689
Dctn2.S	Bicd2.L	11802	12845	0.950
Dctn2.S	bcar1	11802	12813	0.698
Dctn2.S	Bcar1.L	11802	12813	0.698
Dctn2.S	A0A1L8GQG7	11802	12845	0.898
Dctn2.S	Bicd1	11802	12845	0.912
Dctn2.S	actr3-a	11802	14272	0.689
Dctn2.S	dync1li1-2	11802	12943	0.959
Dctn2.S	dync1li1	11802	12943	0.959
Ddi2.L	A0A1L8FDD6	11032	12433	0.520
Ddx56.L	naxe	14303	12412	0.463
Ddx56.L	Rpl18.L	14303	12587	0.447
Ddx56.L	Rpl18.S	14303	12587	0.447
Ddx56.L	A0A1L8FTA2	14303	13095	0.745
Ddx56.L	ropn1l	14303	11747	0.478
Ddx56.L	A0A1L8GBF9	14303	12479	0.416
Ddx56.L	Psmd13.S	14303	11424	0.506
Ddx56.L	rpsa	14303	12951	0.492
Ddx56.L	rpl4	14303	12787	0.431
Ddx56.L	A0A1L8HS12	14303	14135	0.429
Ddx56.L	A0A1L8I2U3	14303	14135	0.429
Ddx56.L	eef2.1	14303	14135	0.429
Ddx56.L	A0A1L8HMU9	14303	14135	0.429
Ddx56.L	rpl4-2	14303	12787	0.431
Ddx56.L	rpsa-2	14303	12951	0.494
Ddx56.L	rplp0-2	14303	12888	0.564
Ddx56.L	rplp0	14303	12888	0.565
Ddx56.L	utp11	14303	11094	0.760
Ddx56.L	wdr18	14303	10711	0.783
Dpys.L	arsj	13863	14264	0.671
Dpys.L	arsj-2	13863	14264	0.671
Flnb.L	Itgav.L	13930	14101	0.738
Flnb.L	Tagln.L	13930	14011	0.402
Flnb.L	itgb1	13930	13910	0.860
Flnb.L	itga8	13930	14101	0.772
Flnb.L	Itgb1.L	13930	13910	0.860
Flnb.L	itga8-2	13930	14101	0.772
Flnb.L	A0A1L8G4B9	13930	13571	0.625
Flnb.L	Cttn.S	13930	8456	0.405
Flnb.L	itga5	13930	14101	0.738
Flnb.L	Itga5.L	13930	14101	0.738
Flnb.L	tagln	13930	14011	0.402
Flnb.L	ube2l3	13930	14294	0.445
Flnb.L	MGC80982	13930	14011	0.584
Flnb.L	CNN2	13930	14011	0.584
Flnb.L	pfn1	13930	13571	0.619
Flnb.L	pfn2	13930	13571	0.621
Gale.S	gale	14223	14223	0.900
Hook3.L	Bicd2.L	12363	12845	0.923
Hook3.L	A0A1L8GQG7	12363	12845	0.664
Hook3.L	Bicd1	12363	12845	0.664
Hook3.L	dync1li1-2	12363	12943	0.973
Hook3.L	dync1li1	12363	12943	0.973
Hspg2.L	ncam1	9662	14271	0.404
Hspg2.L	ncam1-2	9662	14271	0.404
Hspg2.L	Ncam2.S	9662	14271	0.404
Hspg2.L	Ncam2.L	9662	14271	0.404
Hspg2.L	A0A1L8GBB7	9662	13756	0.408
Hspg2.L	A0A1L8G4P3	9662	13756	0.408
Hspg2.L	Itgb1.L	9662	13910	0.416
Hspg2.L	itgb1	9662	13910	0.416
Hspg2.L	bmp4	9662	14212	0.454
Hspg2.L	bmp4-2	9662	14212	0.455
Hspg2.L	Lrp1.S	9662	14027	0.532
Hspg2.L	A0A1L8HI17	9662	14027	0.532
Hspg2.L	dag1-2	9662	9778	0.988
Hspg2.L	dag1	9662	9778	0.988
Imp_alpha_4	A0A1L8EX39	13991	10897	0.553
Imp_alpha_4	A0A1L8GA53	13991	13991	0.638
Imp_alpha_4	ran	13991	14315	0.431
Imp_alpha_4	ran-2	13991	14315	0.434
Imp_alpha_4	kpna4	13991	13991	0.638
Itga5.L	Itgav.L	14101	14101	0.489
Itga5.L	A0A1L8F1S1	14101	13930	0.738
Itga5.L	itgb1	14101	13910	0.995
Itga5.L	Itgb1.L	14101	13910	0.995
Itga5.L	bcar1	14101	12813	0.764
Itga5.L	Bcar1.L	14101	12813	0.764
Itga5.L	A0A1L8GTK8	14101	13930	0.738
Itga5.L	flnc	14101	13930	0.738
Itga5.L	itga5	14101	14101	0.900
Itga5.L	Flnb.L	14101	13930	0.738
Itgav.L	wdr18	14101	10711	0.428
Itgav.L	itga5	14101	14101	0.484
Itgav.L	Itga5.L	14101	14101	0.489
Itgav.L	itga8-2	14101	14101	0.536
Itgav.L	itga8	14101	14101	0.537
