node1	node2	node1_OG	node2_OG	combined_score
EEF1A1	PSMD4	14203	12433	0.689
EEF1A1	PFN3	14203	13571	0.722
EEF1A1	CARS1	14203	13445	0.861
EEF1A1	TPT1	14203	12477	0.950
EEF1A1	RAN	14203	14315	0.973
EEF1A1	RPS14	14203	12688	0.976
EEF1A1	RPS7	14203	12479	0.977
EEF1A1	RPS13	14203	12120	0.978
EEF1A1	RPL21	14203	12945	0.979
EEF1A1	RPL17	14203	13096	0.980
EEF1A1	RPL12	14203	13480	0.985
EEF1A1	RPS18	14203	12893	0.986
EEF1A1	RPL27A	14203	12691	0.988
EEF1A1	RPL18	14203	12587	0.989
EEF1A1	RPL9	14203	12796	0.992
EEF1A1	RACK1	14203	14102	0.993
EEF1A1	RPS20	14203	12097	0.995
EEF1A1	RPL7	14203	13095	0.995
EEF1A1	RPS3A	14203	12881	0.997
EEF1A2	YWHAZ	14203	14036	0.403
EEF1A2	RPS13	14203	12120	0.403
EEF1A2	PXDN	14203	14237	0.416
EEF1A2	RPL15	14203	12792	0.418
EEF1A2	RPL9	14203	12796	0.442
EEF1A2	PTK6	14203	14326	0.443
EEF1A2	RPL27A	14203	12691	0.445
EEF1A2	RPS12	14203	13839	0.445
EEF1A2	RPS7	14203	12479	0.459
EEF1A2	RPL17	14203	13096	0.519
EEF1A2	RPL12	14203	13480	0.522
EEF1A2	PFN3	14203	13571	0.561
EEF1A2	PFN1	14203	13571	0.563
EEF1A2	RACK1	14203	14102	0.567
EEF1A2	RPL21	14203	12945	0.577
EEF1A2	RPL18	14203	12587	0.628
EEF1A2	CALML3	14203	14323	0.659
EEF1A2	RPL7	14203	13095	0.687
EEF1A2	RPS18	14203	12893	0.722
EEF1A2	CARS1	14203	13445	0.732
EEF1A2	RPL8	14203	13621	0.737
EEF1A2	TPT1	14203	12477	0.737
EEF1A2	RPS3A	14203	12881	0.760
EEF1A2	RPS20	14203	12097	0.806
EEF1A2	RPL4	14203	12787	0.817
EEF1A2	RAN	14203	14315	0.942
EEF1A2	EEF1A1	14203	14203	0.994
EFHD2	ARPC2	14323	11887	0.599
ENOPH1	TIGAR	10264	10095	0.482
ENOPH1	ODC1	10264	13817	0.431
ENOPH1	MAT2A	10264	13356	0.440
ERCC3	RBX1	12298	13590	0.661
ERCC3	MED25	12298	8791	0.819
FBRS	AUTS2	11981	11981	0.593
FBRS	FBRSL1	11981	11981	0.411
FBRSL1	FBRS	11981	11981	0.411
FBXO21	RBX1	9754	13590	0.804
FBXO21	PTP4A1	9754	13219	0.408
FBXO21	UBA3	9754	12158	0.529
FLNA	LGALS1	13930	13980	0.400
FLNA	PFN1	13930	13571	0.776
FLNA	CCND1	13930	14197	0.581
FLNA	LRP1	13930	14027	0.427
FLNA	ITGAV	13930	14101	0.729
FLNA	DPP9	13930	13864	0.411
FLNA	ITGA5	13930	14101	0.789
FLNA	ABCE1	13930	13967	0.815
FLNA	CALML3	13930	14323	0.725
FLNA	PSEN1	13930	12923	0.575
FLNA	FLNC	13930	13930	0.907
FLNA	AZIN1	13930	13817	0.458
FLNA	LIMS1	13930	14229	0.413
FLNA	TES	13930	14229	0.427
FLNA	PFN3	13930	13571	0.713
FLNA	PSEN2	13930	12923	0.402
FLNA	HSPG2	13930	9662	0.404
FLNA	DDX3X	13930	14303	0.447
FLNA	YWHAZ	13930	14036	0.538
FLNA	JUP	13930	13213	0.538
FLNA	ARHGDIA	13930	12869	0.544
FLNA	CNN2	13930	14011	0.560
FLNA	DAG1	13930	9778	0.641
FLNA	CTTN	13930	8456	0.667
FLNA	ITGA8	13930	14101	0.687
FLNA	BCAR1	13930	12813	0.710
FLNA	AKT1	13930	14328	0.840
FLNA	RHOA	13930	14315	0.933
FLNA	FLNB	13930	13930	0.979
FLNB	PFN1	13930	13571	0.697
FLNB	ITGAV	13930	14101	0.724
FLNB	ITGA5	13930	14101	0.737
FLNB	CALML3	13930	14323	0.600
FLNB	PSEN1	13930	12923	0.609
FLNB	FLNC	13930	13930	0.921
FLNB	AZIN1	13930	13817	0.450
FLNB	PFN3	13930	13571	0.699
FLNB	FLNA	13930	13930	0.979
FLNB	CTTN	13930	8456	0.616
FLNB	ITGA8	13930	14101	0.727
FLNB	G3BP1	13930	12613	0.447
FLNB	BCAR1	13930	12813	0.633
FLNB	RHOA	13930	14315	0.773
FLNB	CNN2	13930	14011	0.401
FLNB	DAG1	13930	9778	0.415
FLNB	AKT1	13930	14328	0.656
FLNC	PFN1	13930	13571	0.686
FLNC	ITGAV	13930	14101	0.710
FLNC	ITGA5	13930	14101	0.747
FLNC	CALML3	13930	14323	0.612
FLNC	PSEN1	13930	12923	0.488
FLNC	JUP	13930	13213	0.444
FLNC	CNN2	13930	14011	0.457
FLNC	EEF1A1	13930	14203	0.494
FLNC	CTTN	13930	8456	0.537
FLNC	BCAR1	13930	12813	0.619
FLNC	AKT1	13930	14328	0.656
FLNC	ITGA8	13930	14101	0.679
FLNC	PFN3	13930	13571	0.688
FLNC	RHOA	13930	14315	0.772
FLNC	FLNA	13930	13930	0.907
FLNC	FLNB	13930	13930	0.921
FREM2	ITGA8	13584	14101	0.937
FREM3	ABCE1	13584	13967	0.442
FRK	CDC42BPG	14326	12858	0.407
FRK	BCAR1	14326	12813	0.404
FSTL4	CHRDL2	12004	9751	0.414
FSTL5	CHRDL2	12004	9751	0.454
G3BP1	CPSF6	12613	11832	0.473
G3BP1	ABCE1	12613	13967	0.692
G3BP1	RPL4	12613	12787	0.447
G3BP1	TBK1	12613	14326	0.602
G3BP1	CAPRIN1	12613	11177	0.999
G3BP1	ANKRD17	12613	10284	0.485
G3BP1	G3BP2	12613	12613	0.987
G3BP1	SPOP	12613	13210	0.607
G3BP1	IKBKE	12613	14326	0.434
G3BP1	FLNB	12613	13930	0.447
G3BP1	RPL17	12613	13096	0.459
G3BP1	RPS20	12613	12097	0.482
G3BP1	RPS18	12613	12893	0.518
G3BP1	RACK1	12613	14102	0.815
G3BP1	CSDE1	12613	11219	0.858
G3BP1	DDX3X	12613	14303	0.912
G3BP2	PDCD4	12613	12212	0.411
G3BP2	ABCE1	12613	13967	0.580
G3BP2	RPL15	12613	12792	0.491
G3BP2	TBK1	12613	14326	0.469
G3BP2	CAPRIN1	12613	11177	0.993
G3BP2	RPL18	12613	12587	0.450
G3BP2	RPS13	12613	12120	0.482
G3BP2	RACK1	12613	14102	0.589
G3BP2	DDX3X	12613	14303	0.628
G3BP2	CSDE1	12613	11219	0.678
G3BP2	G3BP1	12613	12613	0.987
GNAI1	GNAT1	14216	14216	0.556
GNAI1	PTGER2	14216	14332	0.909
GNAI1	MMP24	14216	14205	0.903
GNAI1	RAP1B	14216	14321	0.483
GNAI1	GNAT2	14216	14216	0.551
GNAI1	PTGDR	14216	14332	0.402
GNAI1	GNAI2	14216	14216	0.975
GNAI1	CACNB2	14216	13358	0.629
GNAI1	GNAI3	14216	14216	0.984
GNAI1	GNAT3	14216	14216	0.730
GNAI2	GNAT1	14216	14216	0.572
GNAI2	PTGER2	14216	14332	0.910
GNAI2	MMP24	14216	14205	0.903
GNAI2	GNAT2	14216	14216	0.555
GNAI2	RHOC	14216	14315	0.439
GNAI2	RHOA	14216	14315	0.511
GNAI2	CACNB2	14216	13358	0.522
GNAI2	GNAT3	14216	14216	0.548
GNAI2	RACK1	14216	14102	0.573
GNAI2	GNAI1	14216	14216	0.975
GNAI2	GNAI3	14216	14216	0.992
GNAI3	GNAT1	14216	14216	0.561
GNAI3	PTGER2	14216	14332	0.909
GNAI3	MMP24	14216	14205	0.903
GNAI3	GNAT2	14216	14216	0.727
GNAI3	PRKAR2B	14216	13940	0.404
GNAI3	GNAI2	14216	14216	0.992
GNAI3	GNAT3	14216	14216	0.548
GNAI3	GNAI1	14216	14216	0.984
GNAT1	GNAI1	14216	14216	0.556
GNAT1	GNAI3	14216	14216	0.561
GNAT1	GNAI2	14216	14216	0.572
GNAT1	METAP2	14216	13654	0.750
GNAT1	GNAT3	14216	14216	0.788
GNAT1	GNAT2	14216	14216	0.950
GNAT2	GNAT1	14216	14216	0.950
GNAT2	GNAI1	14216	14216	0.551
GNAT2	GNAI2	14216	14216	0.555
GNAT2	GNAI3	14216	14216	0.727
GNAT2	GNAT3	14216	14216	0.767
GNAT3	GNAT1	14216	14216	0.788
GNAT3	GNAT2	14216	14216	0.767
GNAT3	GNAI2	14216	14216	0.548
GNAT3	GNAI3	14216	14216	0.548
GNAT3	GNAI1	14216	14216	0.730
GPX7	PXDN	13972	14237	0.717
GPX7	CALML3	13972	14323	0.423
GPX7	EEF1A1	13972	14203	0.440
GPX7	AKT1	13972	14328	0.644
GPX7	CRYZ	13972	14274	0.670
H7C0V5_HUMAN	CAPRIN1	10284	11177	0.422
HOOK3	DYNC1LI2	12363	12943	0.519
HOOK3	DYNC1LI1	12363	12943	0.986
HOOK3	BICD1	12363	12845	0.709
HOOK3	BICD2	12363	12845	0.884
HSPG2	LRP1	9662	14027	0.809
HSPG2	PXDN	9662	14237	0.571
HSPG2	ITGA5	9662	14101	0.408
HSPG2	LIMS1	9662	14229	0.561
HSPG2	FLNA	9662	13930	0.404
HSPG2	AKT1	9662	14328	0.401
HSPG2	DAG1	9662	9778	0.999
IKBKE	TBK1	14326	14326	0.999
IKBKE	G3BP1	14326	12613	0.434
IKBKE	DDX3X	14326	14303	0.996
ITGA5	CCND1	14101	14197	0.580
ITGA5	ITGAV	14101	14101	0.946
ITGA5	SCARB2	14101	13889	0.472
ITGA5	TPTEP2-CSNK1E	14101	14325	0.405
ITGA5	HSPG2	14101	9662	0.408
ITGA5	CSNK1E	14101	14325	0.419
ITGA5	DDR2	14101	14326	0.477
ITGA5	RHOA	14101	14315	0.524
ITGA5	AKT1	14101	14328	0.530
ITGA5	NCAM1	14101	14271	0.640
ITGA5	FLNB	14101	13930	0.737
ITGA5	FLNC	14101	13930	0.747
ITGA5	BCAR1	14101	12813	0.750
ITGA5	FLNA	14101	13930	0.789
ITGA5	ITGA8	14101	14101	0.833
ITGA8	ITGAV	14101	14101	0.733
ITGA8	FREM2	14101	13584	0.937
ITGA8	ITGA5	14101	14101	0.833
ITGA8	FLNC	14101	13930	0.679
ITGA8	TCAIM	14101	9888	0.412
ITGA8	FLNA	14101	13930	0.687
ITGA8	BCAR1	14101	12813	0.658
ITGA8	FLNB	14101	13930	0.727
ITGAV	TRIB2	14101	14328	0.465
ITGAV	JAG1	14101	11452	0.560
ITGAV	PSMA6	14101	14254	0.454
ITGAV	AKT1	14101	14328	0.472
ITGAV	FLNC	14101	13930	0.710
ITGAV	RHOA	14101	14315	0.713
ITGAV	FLNB	14101	13930	0.724
ITGAV	FLNA	14101	13930	0.729
ITGAV	ITGA8	14101	14101	0.733
ITGAV	SCARB2	14101	13889	0.807
ITGAV	BCAR1	14101	12813	0.817
ITGAV	ITGA5	14101	14101	0.946
JAG1	CCND1	11452	14197	0.742
JAG1	PXDN	11452	14237	0.441
JAG1	CDC42BPA	11452	12858	0.403
JAG1	PSEN2	11452	12923	0.416
JAG1	ALDH1A1	11452	14244	0.443
JAG1	WNT4	11452	14215	0.465
JAG1	PSEN1	11452	12923	0.524
JAG1	ITGAV	11452	14101	0.560
JAG1	AKT1	11452	14328	0.613
JAG1	JAG2	11452	11452	0.951
JAG2	CCND1	11452	14197	0.454
JAG2	JAG1	11452	11452	0.951
JAG2	PSEN1	11452	12923	0.463
JAG2	AKT1	11452	14328	0.491
JOSD1	USP19	12279	14267	0.419
JOSD1	USP47	12279	10222	0.474
JOSD2	USP47	12279	10222	0.503
JOSD2	USP19	12279	14267	0.410
JUP	SCARB2	13213	13889	0.404
JUP	RHOB	13213	14315	0.630
JUP	RHOC	13213	14315	0.598
JUP	CACNB2	13213	13358	0.410
JUP	PSEN1	13213	12923	0.628
JUP	FLNC	13213	13930	0.444
JUP	CDC42BPB	13213	12858	0.511
JUP	CDC42BPA	13213	12858	0.449
JUP	FLNA	13213	13930	0.538
JUP	RHOA	13213	14315	0.573
JUP	TCF7L2	13213	12806	0.972
KANSL2	PRCC	9823	9289	0.676
KLF5	CCND1	10579	14197	0.449
KLF5	AKT1	10579	14328	0.416
KPNA3	PSMD1	13991	11621	0.452
KPNA3	ALS2	13991	10897	0.498
KPNA3	RAN	13991	14315	0.854
KPNA3	KPNA4	13991	13991	0.982
KPNA4	KPNA3	13991	13991	0.982
KPNA4	ALS2	13991	10897	0.498
KPNA4	PSMD1	13991	11621	0.537
KPNA4	RAN	13991	14315	0.927
LAPTM4B	YWHAZ	12903	14036	0.690
LCP1	PFN1	13580	13571	0.532
LCP1	ARHGDIB	13580	12869	0.630
LCP1	CALML3	13580	14323	0.533
LCP1	PLS1	13580	13580	0.405
LCP1	PLS3	13580	13580	0.818
LCP1	CTTN	13580	8456	0.455
LCP1	CNN2	13580	14011	0.401
LGALS1	FLNA	13980	13930	0.400
LGALS1	SCARB2	13980	13889	0.521
LGALS1	YWHAZ	13980	14036	0.528
LIMS1	LIMS2	14229	14229	0.418
LIMS1	FLNA	14229	13930	0.413
LIMS1	BCAR1	14229	12813	0.495
LIMS1	HSPG2	14229	9662	0.561
LIMS1	AKT1	14229	14328	0.597
LIMS2	LIMS1	14229	14229	0.418
LRP1	NAV1	14027	12706	0.422
LRP1	FLNA	14027	13930	0.427
LRP1	AKT1	14027	14328	0.437
LRP1	PSEN1	14027	12923	0.462
LRP1	CTSB	14027	14266	0.569
LRP1	SORT1	14027	13718	0.650
LRP1	SCARB2	14027	13889	0.735
LRP1	HSPG2	14027	9662	0.809
MAN2A1	SLC35C1	14031	13174	0.827
MAN2A1	MAN2A2	14031	14031	0.906
MAN2A2	MAN2A1	14031	14031	0.906
MAN2A2	SLC35C1	14031	13174	0.855
MASP2	C1S	14322	14322	0.703
MAST2	YWHAB	13217	14036	0.456
MAT1A	AHCY	13356	13658	0.875
MAT1A	ODC1	13356	13817	0.478
MAT1A	MAT2A	13356	13356	0.991
MAT1A	AZIN2	13356	13817	0.429
MAT1A	ADK	13356	13909	0.585
MAT2A	AHCY	13356	13658	0.848
MAT2A	ODC1	13356	13817	0.452
MAT2A	METTL5	13356	11871	0.467
MAT2A	ENOPH1	13356	10264	0.440
MAT2A	ADK	13356	13909	0.492
MAT2A	MAT1A	13356	13356	0.991
MATN1	WNT4	14265	14215	0.422
MED12L	MED25	10029	8791	0.614
MED25	ERCC3	8791	12298	0.819
MED25	MED12L	8791	10029	0.614
METAP2	RPS12	13654	13839	0.562
METAP2	GNAT1	13654	14216	0.750
METAP2	ODC1	13654	13817	0.545
METAP2	RPL8	13654	13621	0.777
METAP2	NIFK	13654	14319	0.596
METAP2	ABCE1	13654	13967	0.429
METAP2	RPL15	13654	12792	0.623
METAP2	RPL4	13654	12787	0.750
METAP2	TRIB1	13654	14328	0.428
METAP2	ARHGDIA	13654	12869	0.425
METAP2	RPS7	13654	12479	0.438
METAP2	MRPS15	13654	10698	0.502
METAP2	RACK1	13654	14102	0.505
METAP2	RPL27A	13654	12691	0.528
METAP2	RPS3A	13654	12881	0.530
METAP2	RPL12	13654	13480	0.541
METAP2	RPL21	13654	12945	0.583
METAP2	RPS13	13654	12120	0.587
METAP2	RPL18	13654	12587	0.595
METAP2	RPS20	13654	12097	0.686
METAP2	RPS14	13654	12688	0.709
METAP2	RPL17-C18orf32	13654	13096	0.713
METAP2	RPL17	13654	13096	0.768
METAP2	RPL7	13654	13095	0.779
METAP2	RPL9	13654	12796	0.823
METAP2	RPS18	13654	12893	0.836
METTL5	MAT2A	11871	13356	0.467
METTL5	TRMT44	11871	10864	0.534
MMP24	ADAMTS7	14205	14317	0.428
MMP24	GNAI3	14205	14216	0.903
MMP24	GNAI2	14205	14216	0.903
MMP24	GNAI1	14205	14216	0.903
MRPL38	RPL8	13733	13621	0.566
MRPL38	RPL27A	13733	12691	0.424
MRPL38	RPL12	13733	13480	0.453
MRPL38	RPL9	13733	12796	0.483
MRPL38	RPL17-C18orf32	13733	13096	0.532
MRPL38	RPS14	13733	12688	0.534
MRPL38	RPS13	13733	12120	0.544
MRPL38	RPS18	13733	12893	0.553
MRPL38	RPL4	13733	12787	0.557
MRPL38	RPL17	13733	13096	0.569
MRPL38	RPS20	13733	12097	0.647
MRPL38	MRPS15	13733	10698	0.968
MRPS15	ABCF2	10698	13967	0.573
MRPS15	RPS12	10698	13839	0.638
MRPS15	RPL8	10698	13621	0.829
MRPS15	ABCF2-2	10698	13967	0.561
MRPS15	ABCE1	10698	13967	0.633
MRPS15	MRPL38	10698	13733	0.968
MRPS15	RPL15	10698	12792	0.972
MRPS15	RPL4	10698	12787	0.856
MRPS15	METAP2	10698	13654	0.502
MRPS15	RPL7	10698	13095	0.799
MRPS15	RPL27A	10698	12691	0.583
MRPS15	RPL21	10698	12945	0.965
MRPS15	RPS3A	10698	12881	0.967
MRPS15	RPL12	10698	13480	0.787
MRPS15	UTP11	10698	11094	0.725
MRPS15	TPT1	10698	12477	0.630
MRPS15	RPL17-C18orf32	10698	13096	0.827
MRPS15	RPL17	10698	13096	0.830
MRPS15	RACK1	10698	14102	0.831
MRPS15	RPS14	10698	12688	0.832
MRPS15	RPL9	10698	12796	0.883
MRPS15	RPS20	10698	12097	0.888
MRPS15	RPS7	10698	12479	0.950
MRPS15	RPL18	10698	12587	0.952
MRPS15	RPS18	10698	12893	0.992
MZT2A	MZT2B	9434	9434	0.870
MZT2B	MZT2A	9434	9434	0.870
NAV1	LRP1	12706	14027	0.422
NAV1	PSEN1	12706	12923	0.471
NAV1	RACK1	12706	14102	0.445
NAV1	YWHAB	12706	14036	0.457
NAV1	CSDE1	12706	11219	0.483
NAV2	CAPN6	12706	14225	0.535
NAV2	NAV3	12706	12706	0.648
NAV3	DDR2	12706	14326	0.421
NAV3	NAV2	12706	12706	0.648
NAV3	AKT3	12706	14328	0.416
NCAM1	NTN1	14271	14089	0.558
NCAM1	CCND1	14271	14197	0.475
NCAM1	SCARB2	14271	13889	0.717
NCAM1	SLC1A3	14271	14134	0.580
NCAM1	ITGA5	14271	14101	0.640
NCAM1	CACNB2	14271	13358	0.539
NCAM1	NRCAM	14271	14271	0.626
NCAM1	NCAM2	14271	14271	0.906
NCAM1	AKT1	14271	14328	0.460
NCAM2	NCAM1	14271	14271	0.906
NIFK	RPS12	14319	13839	0.670
NIFK	DDX56	14319	14303	0.861
NIFK	RPL8	14319	13621	0.561
NIFK	RPS3A	14319	12881	0.484
NIFK	ABCE1	14319	13967	0.583
NIFK	METAP2	14319	13654	0.596
NIFK	RPL17-C18orf32	14319	13096	0.792
NIFK	RPL17	14319	13096	0.842
NIFK	RPL21	14319	12945	0.859
NIFK	RPL9	14319	12796	0.864
NIFK	UTP11	14319	11094	0.882
NIFK	RPL15	14319	12792	0.895
NIFK	WDR18	14319	10711	0.900
NIFK	RPL18	14319	12587	0.933
NIFK	RPL4	14319	12787	0.941
NIFK	RPL27A	14319	12691	0.944
NIFK	RPL7	14319	13095	0.958
NRCAM	NTN1	14271	14089	0.420
NRCAM	NCAM1	14271	14271	0.626
NTN1	SPECC1L	14089	12198	0.404
NTN1	NRCAM	14089	14271	0.420
NTN1	RHOA	14089	14315	0.467
NTN1	NCAM1	14089	14271	0.558
OAZ2	ODC1	12609	13817	0.980
OAZ2	PSMA6	12609	14254	0.421
OAZ2	PSMD1	12609	11621	0.405
OAZ2	AZIN1	12609	13817	0.992
OAZ2	PSMF1	12609	11003	0.421
OAZ2	PSMB5	12609	14254	0.434
OAZ2	PSMD4	12609	12433	0.459
OAZ2	PSMB2	12609	14254	0.439
OAZ2	AZIN2	12609	13817	0.960
OAZ2	PSMD13	12609	11424	0.426
OAZ2	PSMC6	12609	14298	0.422
ODC1	CCND1	13817	14197	0.447
ODC1	PSMD1	13817	11621	0.419
ODC1	PSMD13	13817	11424	0.424
ODC1	PSMA6	13817	14254	0.425
ODC1	ENOPH1	13817	10264	0.431
ODC1	AKT1	13817	14328	0.432
ODC1	PSMF1	13817	11003	0.441
ODC1	PSMC6	13817	14298	0.451
ODC1	MAT2A	13817	13356	0.452
ODC1	PSMB5	13817	14254	0.467
ODC1	MAT1A	13817	13356	0.478
ODC1	PSMB2	13817	14254	0.495
ODC1	METAP2	13817	13654	0.545
ODC1	PSMD4	13817	12433	0.555
ODC1	AZIN1	13817	13817	0.578
ODC1	OAZ2	13817	12609	0.980
PBX1	ALDH1A2	13429	14244	0.519
PBX1	PBX2	13429	13429	0.570
PBX2	PBX4	13429	13429	0.664
PBX2	RPL4	13429	12787	0.435
PBX2	PBX1	13429	13429	0.570
PBX4	SORT1	13429	13718	0.414
PBX4	TRIB1	13429	14328	0.447
PBX4	PBX2	13429	13429	0.664
PDCD4	CCND1	12212	14197	0.453
PDCD4	RHOB	12212	14315	0.415
PDCD4	G3BP2	12212	12613	0.411
PDCD4	SMAD1	12212	14082	0.505
PDCD4	PSEN2	12212	12923	0.576
PDCD4	AKT1	12212	14328	0.613
PDCD4	SMAD5	12212	14082	0.766
PDCD4	RPS13	12212	12120	0.797
PFN1	EEF1A2	13571	14203	0.563
PFN1	ARHGDIB	13571	12869	0.415
PFN1	TPT1	13571	12477	0.417
PFN1	STMN1	13571	12496	0.437
PFN1	TBK1	13571	14326	0.446
PFN1	YWHAQ	13571	14036	0.456
PFN1	RPL8	13571	13621	0.465
PFN1	AKT1	13571	14328	0.519
PFN1	PFN2	13571	13571	0.525
PFN1	LCP1	13571	13580	0.532
PFN1	RAP1A	13571	14321	0.561
PFN1	ARHGDIA	13571	12869	0.579
PFN1	ALS2	13571	10897	0.580
PFN1	PLS3	13571	13580	0.596
PFN1	RHOB	13571	14315	0.629
PFN1	ARPC2	13571	11887	0.632
PFN1	YWHAZ	13571	14036	0.640
PFN1	FLNC	13571	13930	0.686
PFN1	FLNB	13571	13930	0.697
PFN1	CTTN	13571	8456	0.723
PFN1	EEF1A1	13571	14203	0.747
PFN1	CALML3	13571	14323	0.750
PFN1	FLNA	13571	13930	0.776
PFN1	RHOC	13571	14315	0.891
PFN1	PFN3	13571	13571	0.903
PFN1	RHOA	13571	14315	0.939
PFN2	PFN1	13571	13571	0.525
PFN2	PLS3	13571	13580	0.473
PFN2	ARPC2	13571	11887	0.503
PFN2	RAP1A	13571	14321	0.515
PFN2	AKT1	13571	14328	0.517
PFN2	RHOC	13571	14315	0.581
PFN2	RHOA	13571	14315	0.676
PFN3	EEF1A2	13571	14203	0.561
PFN3	PFN1	13571	13571	0.903
PFN3	RHOB	13571	14315	0.550
PFN3	ARPC2	13571	11887	0.495
PFN3	CALML3	13571	14323	0.627
PFN3	FLNC	13571	13930	0.688
PFN3	EEF1A1	13571	14203	0.722
PFN3	PLS3	13571	13580	0.475
PFN3	RAP1A	13571	14321	0.448
PFN3	FLNB	13571	13930	0.699
PFN3	FLNA	13571	13930	0.713
PFN3	CTTN	13571	8456	0.726
PFN3	RHOA	13571	14315	0.776
PLOD1	PLOD3	12987	12987	0.965
PLOD1	PLOD2	12987	12987	0.977
PLOD2	PLOD1	12987	12987	0.977
PLOD2	PLOD3	12987	12987	0.948
PLOD2	C1QTNF3	12987	14228	0.469
PLOD2	PLS3	12987	13580	0.609
PLOD3	PLOD1	12987	12987	0.965
PLOD3	PLOD2	12987	12987	0.948
PLS1	CNN2	13580	14011	0.400
PLS1	LCP1	13580	13580	0.405
PLS1	AKT1	13580	14328	0.414
PLS1	PLS3	13580	13580	0.645
PLS3	PFN1	13580	13571	0.596
PLS3	PFN2	13580	13571	0.473
PLS3	PLOD2	13580	12987	0.609
PLS3	PLS1	13580	13580	0.645
PLS3	PFN3	13580	13571	0.475
PLS3	LCP1	13580	13580	0.818
POLR3E	UTP11	11001	11094	0.403
POMP	RBX1	10971	13590	0.533
POMP	PSMA6	10971	14254	0.999
POMP	PSMF1	10971	11003	0.457
POMP	PSMB5	10971	14254	0.999
POMP	PSMD4	10971	12433	0.745
POMP	PSMB2	10971	14254	0.999
POMP	DDI2	10971	11032	0.410
POMP	PSMC6	10971	14298	0.507
POMP	PSMD13	10971	11424	0.559
PPP1R27	PSKH1	13350	14325	0.480
PPP4R1	C1S	11511	14322	0.784
PRCC	KANSL2	9289	9823	0.676
PRKAR2A	RACK1	13940	14102	0.421
PRKAR2A	PRKAR2B	13940	13940	0.989
PRKAR2B	PRKAR2A	13940	13940	0.989
PRKAR2B	CSNK1D	13940	14325	0.402
PRKAR2B	GNAI3	13940	14216	0.404
PRKCI	RAP1B	14328	14321	0.917
PRKCI	DGKZ	14328	14096	0.460
PRKCI	RHOA	14328	14315	0.466
PRKCI	YWHAZ	14328	14036	0.515
PRKCI	RAP1A	14328	14321	0.917
PRKCI	PRKCZ	14328	14328	0.989
PRKCZ	RAP1B	14328	14321	0.922
PRKCZ	PRKCI	14328	14328	0.989
PRKCZ	RAP1A	14328	14321	0.924
PRKCZ	YWHAB	14328	14036	0.476
PRKCZ	YWHAQ	14328	14036	0.424
PRKCZ	DGKZ	14328	14096	0.485
PRKCZ	YWHAZ	14328	14036	0.643
PRKCZ	RHOA	14328	14315	0.857
PRKCZ	AKT2	14328	14328	0.929
PRKCZ	AKT3	14328	14328	0.959
PRKCZ	AKT1	14328	14328	0.974
PRSS56	BICC1	14322	9729	0.431
PSEN1	CTSD	12923	14043	0.499
PSEN1	LRP1	12923	14027	0.462
PSEN1	PXDN	12923	14237	0.462
PSEN1	JAG1	12923	11452	0.524
PSEN1	CASS4	12923	12813	0.439
PSEN1	JAG2	12923	11452	0.463
PSEN1	NAV1	12923	12706	0.471
PSEN1	CTSB	12923	14266	0.472
PSEN1	FLNC	12923	13930	0.488
PSEN1	AKT1	12923	14328	0.521
PSEN1	YWHAQ	12923	14036	0.552
PSEN1	FLNA	12923	13930	0.575
PSEN1	FLNB	12923	13930	0.609
PSEN1	JUP	12923	13213	0.628
PSEN1	PSEN2	12923	12923	0.999
PSEN2	JAG1	12923	11452	0.416
PSEN2	PDCD4	12923	12212	0.576
PSEN2	PSEN1	12923	12923	0.999
PSEN2	CASS4	12923	12813	0.464
PSEN2	FLNA	12923	13930	0.402
PSEN2	YWHAQ	12923	14036	0.484
PSKH1	PPP1R27	14325	13350	0.480
PSMA6	RBX1	14254	13590	0.765
PSMA6	CCND1	14254	14197	0.589
PSMA6	ODC1	14254	13817	0.425
PSMA6	SORT1	14254	13718	0.569
PSMA6	ITGAV	14254	14101	0.454
PSMA6	SPOPL	14254	13210	0.400
PSMA6	SPRED3	14254	12612	0.400
PSMA6	RPS13	14254	12120	0.401
PSMA6	SPOP	14254	13210	0.405
PSMA6	RPS14	14254	12688	0.409
PSMA6	RPL8	14254	13621	0.414
PSMA6	RPL7	14254	13095	0.415
PSMA6	OAZ2	14254	12609	0.421
PSMA6	RPL12	14254	13480	0.466
PSMA6	RPL15	14254	12792	0.470
PSMA6	UBE2S	14254	14294	0.471
PSMA6	RPL4	14254	12787	0.488
PSMA6	RPL27A	14254	12691	0.497
PSMA6	RPS3A	14254	12881	0.529
PSMA6	RAN	14254	14315	0.563
PSMA6	RACK1	14254	14102	0.594
PSMA6	EEF1A1	14254	14203	0.610
PSMA6	RPS20	14254	12097	0.629
PSMA6	RPL9	14254	12796	0.712
PSMA6	PSMF1	14254	11003	0.958
PSMA6	PSMD13	14254	11424	0.998
PSMA6	PSMB2	14254	14254	0.999
PSMA6	PSMD1	14254	11621	0.999
PSMA6	POMP	14254	10971	0.999
PSMA6	PSMC6	14254	14298	0.999
PSMA6	PSMB5	14254	14254	0.999
PSMA6	PSMD4	14254	12433	0.999
PSMB2	RBX1	14254	13590	0.636
PSMB2	CCND1	14254	14197	0.424
PSMB2	ODC1	14254	13817	0.495
PSMB2	SORT1	14254	13718	0.519
PSMB2	PSMA6	14254	14254	0.999
PSMB2	UBE2S	14254	14294	0.495
